CustomerID,Age,Family size,Restaurant Rating,Delivery Rating,No. of orders placed,Delivery Time,Order Value,Ease and convenient_encoded,Self Cooking_encoded,Health Concern_encoded,Late Delivery_encoded,Poor Hygiene_encoded,Bad past experience_encoded,More Offers and Discount_encoded,Maximum wait time_encoded,Influence of rating_encoded,Gender_Male,Marital Status_Prefer not to say,Marital Status_Single,Occupation_House wife,Occupation_Self Employeed,Occupation_Student,Educational Qualifications_Ph.D,Educational Qualifications_Post Graduate,Educational Qualifications_School,Educational Qualifications_Uneducated,Frequently used Medium_Food delivery apps,Frequently used Medium_Walk-in,Frequently used Medium_Web browser,Frequently ordered Meal category_Dinner,Frequently ordered Meal category_Lunch,Frequently ordered Meal category_Snacks,Perference_Non Veg foods (Lunch / Dinner),Perference_Sweets,Perference_Veg foods (Breakfast / Lunch / Dinner)
CUS000026,-0.18022900575503686,-0.23247158275007082,0.7207753694382024,0.02838081671453721,-1.048266622170537,-0.37531587634392555,0.03638740787915202,0.2637410275932113,-0.08045417739045481,0.6499492591745901,0.6690022048166299,-0.12678962400551574,0.051915666094269716,-1.345242778777305,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
CUS000027,-0.8738095240462705,1.0932806434474767,0.00573181208300758,0.7364821937422399,0.06008964223030887,-1.104193729328352,1.2468751766589456,0.2637410275932113,-0.9726016111201627,0.6499492591745901,-1.1502462976547503,0.7398956140595863,0.051915666094269716,0.3585037862223784,0.18892310255693232,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000028,-0.8738095240462705,-0.23247158275007082,-1.424355302627382,-0.6797205603131655,0.17831431043306575,0.41430179772253645,0.03638740787915202,0.2637410275932113,-0.9726016111201627,1.5125148983451235,-0.24062204641906013,0.7398956140595863,0.051915666094269716,-1.345242778777305,0.18892310255693232,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000029,-0.6426160179491927,-0.23247158275007082,0.00573181208300758,-0.6797205603131655,-0.05813502597244803,1.5076185771991761,1.2468751766589456,-0.7725327737375947,-0.08045417739045481,-0.2126163799959432,-1.1502462976547503,-0.9934748620706177,-0.841391829803679,-0.49336949627746324,-0.9701456617788421,-0.8522453627161305,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUS000030,-0.8738095240462705,0.43040453034870296,0.00573181208300758,-1.3878219373408682,-1.4177187103041524,-0.9827140871642809,1.2468751766589456,-2.8450803763992067,-0.08045417739045481,-0.2126163799959432,-0.24062204641906013,0.7398956140595863,0.051915666094269716,-1.345242778777305,,-2.2420180293675984,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUS000031,-0.8738095240462705,1.0932806434474767,-0.7093117452721873,0.7364821937422399,0.7546595679215057,-0.4360556974259611,-1.1741003609006417,0.2637410275932113,0.8116932563392532,-0.2126163799959432,-1.1502462976547503,0.7398956140595863,0.051915666094269716,0.3585037862223784,0.18892310255693232,0.5375273039353373,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000032,-0.8738095240462705,0.43040453034870296,0.00573181208300758,0.02838081671453721,0.1044238928063427,-0.5575353395900322,0.03638740787915202,0.2637410275932113,-0.08045417739045481,0.6499492591745901,0.6690022048166299,-0.12678962400551574,0.051915666094269716,0.3585037862223784,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000033,-0.18022900575503686,0.43040453034870296,0.00573181208300758,-0.6797205603131655,1.6709007464928716,-0.4360556974259611,-1.1741003609006417,0.2637410275932113,0.8116932563392532,0.6499492591745901,0.6690022048166299,-0.9934748620706177,0.051915666094269716,0.3585037862223784,-0.9701456617788421,0.5375273039353373,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000034,-0.8738095240462705,1.0932806434474767,-0.7093117452721873,-0.6797205603131655,-0.028578858921758807,-0.8612344450002098,-1.1741003609006417,0.2637410275932113,0.8116932563392532,1.5125148983451235,0.6690022048166299,0.7398956140595863,0.051915666094269716,1.21037706872222,,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
CUS000035,-0.8738095240462705,-0.8953476958488447,-1.424355302627382,-1.3878219373408682,0.9172184867002964,-1.1649335504103875,-1.1741003609006417,1.3000148289240172,-0.9726016111201627,0.6499492591745901,1.57862645605232,-0.9934748620706177,1.8385306578901672,-1.345242778777305,,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
CUS000036,-0.18022900575503686,-0.23247158275007082,0.00573181208300758,1.4445835707699426,-1.432496793829497,0.8394805452967852,0.03638740787915202,0.2637410275932113,-1.8647490448498707,-1.0751820191664765,-2.0598705488904403,-1.8601601001357198,-1.7346993257016277,-0.49336949627746324,0.18892310255693232,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000037,-0.18022900575503686,1.0932806434474767,1.4358189267933974,-1.3878219373408682,1.2127801572071886,-0.9219742660822454,-1.1741003609006417,1.3000148289240172,0.8116932563392532,1.5125148983451235,1.57862645605232,-0.9934748620706177,0.051915666094269716,1.21037706872222,0.18892310255693232,-0.8522453627161305,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
CUS000038,1.4381255369245083,1.0932806434474767,-0.7093117452721873,-1.3878219373408682,0.14875814338237653,1.0217000085428918,-1.1741003609006417,0.2637410275932113,0.8116932563392532,-1.0751820191664765,0.6690022048166299,-0.12678962400551574,0.9452231619922185,-1.345242778777305,1.3479918668927067,0.5375273039353373,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000039,-0.6426160179491927,-0.23247158275007082,-1.424355302627382,0.02838081671453721,-0.6640364505115771,-1.225673371492423,1.2468751766589456,0.2637410275932113,0.8116932563392532,1.5125148983451235,0.6690022048166299,-0.12678962400551574,0.9452231619922185,0.3585037862223784,0.18892310255693232,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000040,-0.6426160179491927,0.43040453034870296,1.4358189267933974,-0.6797205603131655,-0.7379268681383002,-0.9827140871642809,1.2468751766589456,0.2637410275932113,0.8116932563392532,-0.2126163799959432,-0.24062204641906013,-0.12678962400551574,0.051915666094269716,0.3585037862223784,0.18892310255693232,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
CUS000041,0.9757385247303525,0.43040453034870296,0.7207753694382024,0.7364821937422399,-0.36847478000468487,0.596521260968643,1.2468751766589456,0.2637410275932113,0.8116932563392532,1.5125148983451235,0.6690022048166299,1.6065808521246883,1.8385306578901672,-0.49336949627746324,2.5070606312284816,0.5375273039353373,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
CUS000042,-0.6426160179491927,-0.23247158275007082,-0.7093117452721873,1.4445835707699426,0.281760895110478,1.3253991139530694,-1.1741003609006417,0.2637410275932113,0.8116932563392532,0.6499492591745901,0.6690022048166299,-0.12678962400551574,0.051915666094269716,0.3585037862223784,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000043,-0.6426160179491927,0.43040453034870296,-1.424355302627382,0.7364821937422399,-0.5458117823088202,-0.6790149817541032,1.2468751766589456,0.2637410275932113,1.703840690068961,1.5125148983451235,-1.1502462976547503,0.7398956140595863,-0.841391829803679,0.3585037862223784,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
CUS000044,-0.8738095240462705,1.0932806434474767,0.7207753694382024,0.7364821937422399,0.8285499855482287,-0.19309641309781894,-1.1741003609006417,0.2637410275932113,1.703840690068961,1.5125148983451235,-0.24062204641906013,0.7398956140595863,0.051915666094269716,-1.345242778777305,-0.9701456617788421,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
CUS000045,-0.8738095240462705,1.0932806434474767,0.7207753694382024,-1.3878219373408682,-1.3290502091520846,1.4468787561171406,-1.1741003609006417,0.2637410275932113,-0.9726016111201627,-1.0751820191664765,0.6690022048166299,0.7398956140595863,0.9452231619922185,0.3585037862223784,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000046,0.28215800643911887,-0.8953476958488447,1.4358189267933974,0.7364821937422399,0.665991066769438,0.9002203663788207,1.2468751766589456,1.3000148289240172,1.703840690068961,1.5125148983451235,1.57862645605232,1.6065808521246883,0.9452231619922185,0.3585037862223784,-0.9701456617788421,-2.2420180293675984,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000047,-0.41142251185211476,-0.23247158275007082,-0.7093117452721873,0.02838081671453721,0.11920197633168732,-1.5293724769026007,0.03638740787915202,1.3000148289240172,-0.08045417739045481,1.5125148983451235,-0.24062204641906013,1.6065808521246883,0.9452231619922185,0.3585037862223784,0.18892310255693232,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000048,-0.6426160179491927,-0.8953476958488447,1.4358189267933974,0.7364821937422399,1.390117159511324,-1.4686326558205653,0.03638740787915202,-0.7725327737375947,-0.08045417739045481,-1.0751820191664765,-1.1502462976547503,0.7398956140595863,0.051915666094269716,-0.49336949627746324,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000049,-0.6426160179491927,1.0932806434474767,0.00573181208300758,1.4445835707699426,-1.4177187103041524,-0.9827140871642809,0.03638740787915202,1.3000148289240172,0.8116932563392532,-0.2126163799959432,0.6690022048166299,0.7398956140595863,0.051915666094269716,0.3585037862223784,0.18892310255693232,0.5375273039353373,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000050,-0.6426160179491927,-0.8953476958488447,-0.7093117452721873,1.4445835707699426,1.7152349970689054,-1.3471530136564942,0.03638740787915202,-0.7725327737375947,-0.08045417739045481,-0.2126163799959432,-0.24062204641906013,-0.12678962400551574,0.051915666094269716,-0.49336949627746324,0.18892310255693232,-0.8522453627161305,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000051,-0.41142251185211476,-0.23247158275007082,0.7207753694382024,-0.6797205603131655,-0.9152638704424355,-0.49679551850799664,0.03638740787915202,0.2637410275932113,-0.9726016111201627,0.6499492591745901,0.6690022048166299,1.6065808521246883,0.9452231619922185,0.3585037862223784,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000052,-0.18022900575503686,-0.8953476958488447,1.4358189267933974,0.02838081671453721,-1.6098337961336324,-0.19309641309781894,1.2468751766589456,0.2637410275932113,-1.8647490448498707,-1.93774765833701,-2.0598705488904403,-1.8601601001357198,-1.7346993257016277,0.3585037862223784,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
CUS000053,-0.8738095240462705,-0.23247158275007082,-1.424355302627382,-0.6797205603131655,0.6364348997187488,-0.01087694985171233,-1.1741003609006417,0.2637410275932113,-0.08045417739045481,-0.2126163799959432,-1.1502462976547503,-0.12678962400551574,-0.841391829803679,0.3585037862223784,0.18892310255693232,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000054,0.5133515125361968,-0.8953476958488447,-1.424355302627382,-0.6797205603131655,-0.3093624459033064,-0.7397548028361388,0.03638740787915202,1.3000148289240172,1.703840690068961,-0.2126163799959432,-1.1502462976547503,1.6065808521246883,0.9452231619922185,1.21037706872222,-0.9701456617788421,0.5375273039353373,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000055,-0.8738095240462705,-1.5582238089476184,-0.7093117452721873,0.02838081671453721,-0.8857077033917463,2.1150167880195316,1.2468751766589456,0.2637410275932113,1.703840690068961,0.6499492591745901,-0.24062204641906013,0.7398956140595863,0.051915666094269716,0.3585037862223784,1.3479918668927067,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000056,-0.41142251185211476,-0.23247158275007082,0.00573181208300758,-1.3878219373408682,0.5034321479906473,0.5357814398866075,-1.1741003609006417,1.3000148289240172,0.8116932563392532,0.6499492591745901,1.57862645605232,0.7398956140595863,1.8385306578901672,0.3585037862223784,1.3479918668927067,0.5375273039353373,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000057,1.2069320308274305,1.0932806434474767,1.4358189267933974,-1.3878219373408682,-0.8413734528157125,-1.104193729328352,0.03638740787915202,1.3000148289240172,1.703840690068961,0.6499492591745901,-0.24062204641906013,-0.12678962400551574,-0.841391829803679,-1.345242778777305,0.18892310255693232,-0.8522453627161305,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
CUS000058,-0.18022900575503686,0.43040453034870296,-0.7093117452721873,0.02838081671453721,-0.9300419539677801,-0.19309641309781894,-1.1741003609006417,1.3000148289240172,-0.9726016111201627,-0.2126163799959432,1.57862645605232,-0.12678962400551574,-0.841391829803679,1.21037706872222,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000059,-0.6426160179491927,1.0932806434474767,0.00573181208300758,0.7364821937422399,-0.47192136468209717,0.1713425133943943,-1.1741003609006417,1.3000148289240172,-0.08045417739045481,-0.2126163799959432,-0.24062204641906013,1.6065808521246883,1.8385306578901672,1.21037706872222,1.3479918668927067,-0.8522453627161305,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000060,-0.8738095240462705,-0.23247158275007082,1.4358189267933974,1.4445835707699426,1.005886987852364,1.0217000085428918,1.2468751766589456,0.2637410275932113,0.8116932563392532,-0.2126163799959432,0.6690022048166299,0.7398956140595863,0.051915666094269716,0.3585037862223784,-0.9701456617788421,-2.2420180293675984,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000061,-0.6426160179491927,-1.5582238089476184,-1.424355302627382,-0.6797205603131655,1.0945554890044318,0.04986287123032321,1.2468751766589456,-0.7725327737375947,-1.8647490448498707,-1.93774765833701,-0.24062204641906013,-0.12678962400551574,0.051915666094269716,-2.1971160612771463,1.3479918668927067,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000062,-0.6426160179491927,0.43040453034870296,1.4358189267933974,0.7364821937422399,0.37042939626254573,-1.2864131925744586,0.03638740787915202,1.3000148289240172,1.703840690068961,1.5125148983451235,1.57862645605232,1.6065808521246883,1.8385306578901672,-2.1971160612771463,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000063,-0.6426160179491927,-0.8953476958488447,0.7207753694382024,-1.3878219373408682,1.5970103288661486,-1.0434539082463166,1.2468751766589456,1.3000148289240172,1.703840690068961,1.5125148983451235,0.6690022048166299,1.6065808521246883,0.051915666094269716,1.21037706872222,0.18892310255693232,0.5375273039353373,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000064,-0.18022900575503686,1.7561567565462506,0.00573181208300758,-1.3878219373408682,0.7103253173454718,1.5076185771991761,0.03638740787915202,0.2637410275932113,0.8116932563392532,0.6499492591745901,1.57862645605232,0.7398956140595863,0.051915666094269716,-0.49336949627746324,1.3479918668927067,0.5375273039353373,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000065,-0.41142251185211476,0.43040453034870296,0.00573181208300758,-1.3878219373408682,0.8728842361242626,-0.9827140871642809,-1.1741003609006417,-0.7725327737375947,-0.9726016111201627,-0.2126163799959432,-1.1502462976547503,-0.9934748620706177,-1.7346993257016277,-1.345242778777305,-0.9701456617788421,0.5375273039353373,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
