CustomerID,Age,Family size,Restaurant Rating,Delivery Rating,No. of orders placed,Delivery Time,Order Value,Ease and convenient_encoded,Self Cooking_encoded,Health Concern_encoded,Late Delivery_encoded,Poor Hygiene_encoded,Bad past experience_encoded,More Offers and Discount_encoded,Maximum wait time_encoded,Influence of rating_encoded,Gender_Male,Marital Status_Prefer not to say,Marital Status_Single,Occupation_House wife,Occupation_Self Employeed,Occupation_Student,Educational Qualifications_Ph.D,Educational Qualifications_Post Graduate,Educational Qualifications_School,Educational Qualifications_Uneducated,Frequently used Medium_Food delivery apps,Frequently used Medium_Walk-in,Frequently used Medium_Web browser,Frequently ordered Meal category_Dinner,Frequently ordered Meal category_Lunch,Frequently ordered Meal category_Snacks,Perference_Non Veg foods (Lunch / Dinner),Perference_Sweets,Perference_Veg foods (Breakfast / Lunch / Dinner)
CUS000149,27,4,1,4,140,17.0,3,4,3,4,2,4,3,4,,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000150,27,5,5,5,78,23.0,1,2,4,3,4,4,4,1,,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
CUS000151,24,5,2,2,248,26.0,1,4,4,4,2,5,5,2,2.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
CUS000152,25,2,2,5,197,36.0,1,4,2,2,3,2,2,5,2.0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CUS000153,20,2,4,2,33,10.0,1,2,4,4,4,3,4,2,,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000154,22,1,4,4,104,72.0,1,4,2,2,1,2,2,4,4.0,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000155,26,3,5,2,137,63.0,1,4,2,2,3,2,2,3,1.0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
CUS000156,27,1,4,2,134,21.0,1,4,2,2,2,2,2,4,2.0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000157,25,3,2,4,201,15.0,3,4,2,1,2,2,2,5,1.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000158,24,2,3,1,62,12.0,2,4,2,2,2,2,1,5,1.0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000159,23,6,3,2,78,47.0,2,4,2,2,1,2,2,4,2.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000160,22,2,3,5,126,42.0,1,2,4,4,5,4,4,2,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000161,26,3,1,1,85,51.0,1,1,4,5,4,4,2,2,3.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000162,26,1,3,3,179,50.0,3,4,2,2,2,1,3,4,1.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000163,25,3,5,2,26,12.0,2,2,2,2,3,4,4,2,1.0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000164,29,3,3,4,55,37.0,1,3,4,4,4,3,4,2,2.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000165,23,3,1,1,105,28.0,1,4,4,4,4,4,4,4,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CUS000166,22,4,5,5,198,22.0,2,4,4,5,3,4,3,4,2.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000167,22,2,4,2,122,14.0,2,2,4,4,5,4,4,3,,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000168,32,5,2,5,72,63.0,2,4,4,4,2,2,2,5,3.0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CUS000169,28,1,1,2,214,41.0,1,4,2,2,2,3,2,4,2.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000170,22,2,4,5,254,31.0,2,4,3,4,4,5,4,4,1.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000171,25,2,1,2,88,74.0,3,4,4,4,4,5,4,3,3.0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000172,26,2,5,2,34,21.0,1,2,4,4,4,5,4,3,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
CUS000173,31,6,2,4,218,48.0,1,2,4,4,4,4,4,4,2.0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CUS000174,24,3,2,3,66,17.0,1,4,2,2,2,2,1,4,2.0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000175,24,2,4,1,93,60.0,3,4,2,3,2,3,2,4,1.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000176,31,5,4,5,94,59.0,2,4,2,3,2,3,3,5,3.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUS000177,26,2,3,4,29,23.0,1,2,4,4,5,4,4,1,2.0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000178,24,2,3,2,51,65.0,1,4,2,2,2,1,1,4,4.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000179,22,3,3,2,67,13.0,3,4,1,1,1,1,1,4,1.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000180,19,6,5,3,82,30.0,1,4,4,2,2,3,2,5,,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000181,25,6,3,1,111,19.0,2,4,2,4,4,2,2,3,2.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000182,23,6,5,5,252,64.0,3,4,4,4,4,2,2,4,4.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CUS000183,23,2,4,4,36,44.0,1,2,4,4,5,4,5,2,1.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000184,23,2,3,4,28,26.0,1,4,2,2,4,2,3,4,2.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000185,24,5,4,3,23,61.0,3,5,2,4,2,2,2,3,1.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
CUS000186,22,4,2,4,98,52.0,3,5,4,5,3,5,4,4,2.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000187,26,4,5,1,57,15.0,1,4,2,2,1,2,2,5,2.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000188,25,3,5,2,63,16.0,3,4,2,2,1,2,1,5,2.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
CUS000189,20,2,3,2,89,38.0,2,4,2,2,4,2,2,5,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000190,29,4,3,1,151,10.0,2,2,4,5,2,3,4,1,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000191,23,1,4,3,243,17.0,1,1,2,2,1,1,1,1,,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000192,25,2,3,3,87,26.0,1,4,4,4,3,2,2,4,1.0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000193,29,4,5,5,205,23.0,1,2,4,4,4,4,2,1,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000194,27,6,1,3,190,63.0,2,4,4,4,4,5,4,4,3.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000195,25,3,5,4,34,58.0,3,4,2,2,1,2,2,4,3.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000196,21,2,2,1,91,59.0,2,2,4,4,4,4,4,3,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000197,23,3,3,2,85,57.0,2,4,2,2,2,3,4,5,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CUS000198,24,4,4,2,202,48.0,3,4,4,4,3,3,3,2,2.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000199,32,3,3,3,182,55.0,2,4,2,3,3,3,3,3,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
CUS000200,28,5,5,2,124,17.0,2,4,2,2,4,2,4,4,2.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000201,26,2,4,1,159,50.0,2,4,2,2,3,3,2,3,1.0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000202,31,5,3,3,220,64.0,1,4,4,4,2,3,2,3,3.0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000203,27,3,2,3,49,50.0,3,4,2,2,3,2,3,4,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000204,21,1,1,5,112,58.0,1,4,1,2,3,3,4,3,1.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000205,23,2,4,4,239,14.0,1,4,2,3,4,4,3,2,2.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000206,26,4,3,5,65,56.0,1,4,2,2,4,3,2,3,2.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000207,32,5,2,4,132,21.0,2,4,2,2,4,3,3,4,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
CUS000208,25,2,5,3,72,31.0,2,4,2,3,4,2,2,3,2.0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
CUS000209,28,2,4,4,61,28.0,3,4,4,2,4,2,2,5,2.0,2,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000210,21,3,1,4,228,39.0,3,4,4,4,2,2,2,4,1.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000211,24,2,4,5,189,28.0,2,4,2,2,4,2,2,3,1.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000212,26,5,4,4,145,25.0,1,2,4,4,4,3,3,2,2.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000213,32,3,1,4,243,16.0,3,4,2,2,3,4,4,4,1.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000214,29,6,1,1,46,56.0,3,4,2,2,2,3,2,4,4.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000215,21,5,1,3,96,23.0,3,4,4,3,4,4,2,5,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000216,24,3,1,4,137,45.0,3,2,4,2,2,2,2,4,1.0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
CUS000217,26,2,2,4,104,29.0,1,4,2,2,2,2,2,5,1.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000218,25,3,3,3,61,56.0,1,4,3,2,2,2,3,3,1.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000219,29,3,4,1,203,52.0,3,2,4,3,4,3,4,2,2.0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000220,22,3,1,2,141,48.0,2,4,4,5,4,4,5,3,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000221,24,2,4,1,228,41.0,2,5,1,2,3,2,2,3,1.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
CUS000222,27,2,4,3,226,46.0,2,4,2,2,4,2,2,5,1.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000223,23,3,5,2,244,18.0,2,2,4,4,4,4,3,2,,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000224,32,6,3,5,76,17.0,2,4,4,4,2,3,2,3,2.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000225,22,2,5,3,93,59.0,3,4,2,2,1,1,1,5,4.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000226,28,3,3,4,53,71.0,1,4,2,2,1,2,2,4,3.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000227,23,2,4,5,144,30.0,2,4,3,3,3,2,2,4,1.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000228,30,1,3,3,116,18.0,1,3,2,4,4,2,4,2,,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000229,21,3,1,3,163,53.0,2,4,2,2,2,1,1,3,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000230,26,6,5,1,244,26.0,2,2,4,4,4,5,4,1,1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000231,25,3,5,2,168,67.0,2,4,4,2,1,4,2,5,3.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
CUS000232,31,1,2,4,250,26.0,2,3,4,4,4,3,2,2,,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000233,23,2,5,5,74,46.0,1,4,2,2,1,2,1,5,1.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000234,29,3,1,5,205,29.0,1,4,2,2,2,1,4,5,2.0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
CUS000235,21,6,3,2,154,19.0,1,4,2,2,5,4,4,4,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000236,20,3,5,4,103,31.0,3,4,2,2,4,2,2,5,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000237,22,2,4,2,189,70.0,2,4,2,2,1,2,1,5,4.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000238,30,6,1,4,188,16.0,3,2,4,4,5,4,4,2,1.0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
CUS000239,27,3,3,4,153,50.0,3,4,2,3,4,5,2,5,4.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000240,23,2,2,4,138,16.0,1,4,2,2,4,2,1,4,2.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000241,30,6,3,5,112,47.0,1,2,4,4,4,4,2,2,2.0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CUS000242,23,3,2,1,85,37.0,2,4,2,2,4,4,2,5,1.0,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000243,28,6,5,5,160,17.0,3,2,4,4,4,4,4,1,,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000244,30,6,1,1,224,50.0,3,4,2,2,3,2,3,3,3.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000245,24,2,5,5,145,74.0,1,4,2,2,1,2,2,2,4.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000246,21,2,5,1,257,33.0,2,2,2,1,4,2,2,2,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000247,23,3,5,1,206,49.0,1,4,4,4,3,2,2,5,2.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000248,25,4,3,2,177,38.0,3,4,2,2,4,2,4,5,1.0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000249,24,2,3,4,207,35.0,2,4,2,3,4,3,3,5,2.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000250,26,3,5,5,94,11.0,2,2,4,4,4,4,4,2,,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
CUS000251,25,2,5,3,71,56.0,2,4,2,3,4,2,1,4,1.0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000252,22,3,5,1,76,65.0,1,2,2,3,3,4,3,3,3.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000253,26,2,3,2,132,74.0,1,4,2,2,3,4,2,5,4.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000254,23,2,1,3,222,21.0,2,2,4,4,4,4,3,2,,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000255,21,2,1,2,177,40.0,1,2,2,2,3,4,4,1,1.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000256,25,3,5,3,148,56.0,1,4,3,2,2,3,4,4,2.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000257,24,2,5,4,217,39.0,2,4,4,3,3,2,2,3,3.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000258,22,2,4,1,105,15.0,1,4,4,5,4,4,2,4,1.0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CUS000259,24,3,4,5,189,34.0,3,4,4,3,3,3,2,4,2.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000260,22,2,2,1,202,48.0,3,4,4,2,4,2,4,4,2.0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
CUS000261,30,5,2,5,251,33.0,3,2,4,4,4,2,2,2,2.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000262,23,4,3,1,250,19.0,1,4,2,3,3,4,4,4,1.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000263,19,6,2,3,111,22.0,1,4,2,4,4,2,2,4,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000264,21,2,5,5,94,52.0,3,4,2,4,4,2,2,5,2.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CUS000265,23,4,5,3,186,62.0,1,4,4,4,4,4,2,2,3.0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000266,24,3,4,1,228,53.0,3,4,2,2,4,2,4,4,3.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000267,26,2,4,5,193,11.0,3,2,4,4,5,2,2,1,,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
CUS000268,26,2,4,2,253,69.0,2,4,2,4,4,2,2,4,3.0,3,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
CUS000269,25,2,5,1,55,56.0,1,4,2,2,3,2,2,4,1.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000270,28,5,2,4,229,20.0,3,2,4,4,4,4,2,1,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000271,25,3,2,4,49,60.0,1,4,4,4,2,2,2,4,4.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000272,20,2,5,3,154,48.0,3,4,4,4,4,4,2,2,2.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000273,27,6,5,2,143,21.0,2,2,4,4,4,2,4,2,,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000274,25,3,3,2,47,25.0,1,2,2,3,4,3,4,2,2.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000275,24,5,1,1,49,42.0,2,2,4,4,4,4,4,2,1.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
CUS000276,25,1,1,1,26,26.0,3,2,4,4,4,1,2,3,2.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000277,25,3,2,1,220,39.0,2,2,1,4,4,3,2,2,2.0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000278,24,5,3,1,201,43.0,2,4,2,2,4,2,1,4,2.0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
CUS000279,24,3,1,3,202,37.0,2,4,2,1,2,1,2,4,2.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000280,22,1,4,1,244,52.0,1,4,2,3,4,3,2,4,2.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000281,28,2,2,1,98,47.0,1,2,4,4,4,4,4,2,1.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000282,25,6,5,3,45,9.0,2,1,4,4,4,3,4,1,,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000283,21,3,2,1,152,59.0,2,4,3,2,2,2,3,3,1.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000284,22,3,1,5,209,28.0,2,4,2,3,3,3,3,3,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
CUS000285,31,3,3,1,29,47.0,2,4,3,2,2,2,3,3,1.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000286,30,6,2,1,127,31.0,3,4,4,4,2,3,2,3,2.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000287,23,2,1,3,102,17.0,2,4,4,3,4,3,5,3,2.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000288,25,2,1,2,99,61.0,1,4,2,3,4,4,4,5,1.0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
CUS000289,34,1,4,4,142,50.0,2,3,2,4,3,3,5,2,2.0,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
CUS000290,26,2,1,2,34,17.0,2,4,1,2,4,2,1,3,2.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000291,29,3,3,1,164,22.0,1,5,2,3,4,3,4,4,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000292,35,3,1,5,209,56.0,3,4,2,4,4,5,1,5,1.0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
CUS000293,33,1,4,1,114,40.0,2,5,2,3,2,3,3,4,4.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000294,26,3,2,5,49,42.0,3,4,2,2,2,3,2,2,3.0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CUS000295,24,6,4,4,129,48.0,3,4,1,4,1,4,4,2,1.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000296,18,1,1,5,235,20.0,1,2,2,2,4,3,2,2,2.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
CUS000297,25,1,2,5,76,53.0,3,4,4,3,5,3,4,3,1.0,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUS000298,34,1,4,4,41,18.0,2,5,4,3,3,4,2,3,,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000299,31,6,1,2,94,40.0,1,5,4,2,1,4,2,1,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
CUS000300,19,1,4,4,128,42.0,1,4,2,2,4,3,1,5,2.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000301,23,2,3,2,160,50.0,2,4,4,4,5,4,2,3,4.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000302,32,5,1,2,158,37.0,3,4,3,4,4,2,2,4,2.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
CUS000303,18,4,1,4,160,26.0,2,4,4,5,4,4,3,3,1.0,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
CUS000304,27,5,1,5,250,46.0,1,2,2,1,4,4,4,4,2.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000305,34,6,1,4,235,61.0,3,2,5,4,2,1,4,2,,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CUS000306,34,3,1,3,34,65.0,2,4,2,3,4,4,4,4,2.0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000307,30,3,2,3,147,55.0,1,4,3,5,2,4,5,2,2.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000308,33,6,3,3,126,26.0,2,4,3,3,3,3,2,3,,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUS000309,33,2,3,1,203,17.0,3,5,1,5,4,1,2,2,1.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000310,18,2,3,3,81,19.0,2,5,5,4,5,2,2,5,1.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000311,24,2,1,3,240,55.0,1,4,4,2,5,2,4,3,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
CUS000312,28,1,2,1,57,28.0,1,2,5,4,4,4,2,4,3.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CUS000313,23,4,5,2,246,31.0,1,4,2,2,1,4,4,4,2.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000314,20,4,4,4,34,19.0,1,2,2,2,4,2,2,2,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000315,23,6,1,2,173,63.0,3,4,4,2,4,2,2,5,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CUS000316,19,2,1,1,140,29.0,3,4,2,4,4,4,2,5,2.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000317,32,6,4,3,54,74.0,2,4,2,3,2,5,1,2,1.0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
CUS000318,32,6,2,1,71,23.0,3,5,5,2,4,5,4,2,4.0,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
